sample_id,scenario,wind_kind,wind_speed_m_s,seed,sample_count,safe,safe_sample_count,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_ax_m_s2,max_abs_ay_m_s2,max_abs_az_m_s2,max_ax_step_m_s2,max_ay_step_m_s2,max_az_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,solve_time_mean_ms,solve_time_p95_ms,safety_failure_reasons,controller,candidate_id,d_raw_norm_max,d_hat_norm_max,d_projected_norm_max,d_rejected_norm_max,steady_state_residual_max,steady_task_residual_max,limiter_mismatch_max,qp_iterations_max,qp_statuses,solver_valid,limiter_parity_valid
constant_3_face_diagonal_00,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,6.6,0.10624128037552084,1.2498630813437444,0.27203945539693375,0.03160399137320997,1.1357946783675579,0.8850582120365476,0.7528872411601357,0.0626359595348281,0.25,0.25,0.02650164917068597,130.60950796801163,0.7788614208720686,0.10281272314601154,0.7267573927530196,0.9892,[],self_dr_tsrmpc,self_a_010,0.14233278549875159,0.09900846643133285,0.09891610704112401,0.004590939460157922,1.3032411131863123e-16,6.1519591345297155e-09,1.4066928495370945e-06,75,['solved'],True,True
constant_3_face_diagonal_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,4.16,0.07793283503716794,0.9980467223489183,0.16964670962535722,0.022385971036984226,1.1132419079407476,0.8850582120365476,0.7568489817623972,0.0626359595348281,0.25,0.25,0.02650164917068597,130.60950796801163,0.7924744350927392,0.11726723177225672,0.706390837151187,0.9568,[],self_dr_tsrmpc,self_a_010,0.14233278549875159,0.09900846643133285,0.09891610704112401,0.004590939460157922,1.3032411131863123e-16,6.395583830776284e-09,1.7517021144719536e-06,75,['solved'],True,True
constant_3_face_diagonal_04,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,6.620000000000001,0.09567525131526841,1.2612460428688275,0.2576650821691343,0.031994619423290224,0.994740656964175,0.8850582120365476,6.021258500010403e-15,0.8129368093676861,0.25,3.1954690808702477e-15,0.25,140.60326376845092,0.7550887296538052,0.10281272314601154,0.7136256559766764,0.985,[],self_dr_tsrmpc,self_a_010,0.14233278549875159,0.09900846643133285,0.09891610704112401,0.004590939460157922,1.3032411131863123e-16,6.1519591345297155e-09,1.2675347293850114e-05,75,['solved'],True,False
constant_3_face_diagonal_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,3.6450000000000005,0.06061704166090637,0.9914704221707801,0.16046317114708059,0.021348180943799436,0.9664143075024392,0.8850582120365476,6.021258500010403e-15,0.8254996422436107,0.25,3.1954690808702477e-15,0.25,134.54970169098567,0.8960615260719943,0.12753911296313036,0.6878366097459392,0.9463,[],self_dr_tsrmpc,self_a_010,0.14233278549875159,0.09900846643133285,0.09891610704112401,0.004590939460157922,1.3032411131863123e-16,6.404593849498019e-09,1.2430593524515032e-06,100,['solved'],True,True
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.6799999999999997,0.0795986931008391,0.9497260724726189,0.21368214929443022,0.01624241078734373,1.1979124220480677,0.8850582120365476,0.7721738761970087,0.8042728411170029,0.25,0.25,0.25,140.54854154647543,0.7394367991113261,0.10281272314601154,0.7057042065805914,0.9818,[],self_dr_tsrmpc,self_a_010,0.14233278549875159,0.09900846643133285,0.09891610704112401,0.004590939460157922,1.3032411131863123e-16,6.1519591345297155e-09,6.743698040823087e-07,100,['solved'],True,True
constant_3_face_diagonal_09,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.62,0.07794999753978042,0.935609318097938,0.20772402691152356,0.014710656139696389,1.1789154845881702,0.8850582120365476,0.7341859816814078,0.8147334096475636,0.25,0.25,0.25,134.1052017645329,0.8291852823506733,0.10281272314601154,0.7169790087463557,0.9786,[],self_dr_tsrmpc,self_a_010,0.14233278549875159,0.09900846643133285,0.09891610704112401,0.004590939460157922,1.3032411131863123e-16,6.1519591345297155e-09,6.846568055829394e-07,100,['solved'],True,True
ramp_wind_equilibrium_hold,RAMP_WIND_EQUILIBRIUM_HOLD,ramp,3.0,-1,2401,True,2401,True,0.0,0.01752481205847056,0.3278839093372254,0.033526499683686636,0.01804950172956189,0.24585224951802898,0.25229207078126253,7.910528236800694e-16,0.004626738732700686,0.011003687015485791,2.331882534956292e-16,0.0010118779126346835,129.97047899034948,0.09019026928334352,0.010918044551084603,0.7063822990420657,0.9839,[],self_dr_tsrmpc,self_a_010,0.03199853538631065,0.030943389058405914,0.03093883214462644,0.0005310291390379464,3.075932237822869e-17,5.188170989690562e-09,6.776263578034403e-21,25,['solved'],True,True
calm_face_diagonal_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,6.53,0.0805868669725208,0.7468359517990573,0.19900079064933257,0.023272255853626977,0.43958689030575143,0.6648848878222574,0.7546331334439995,0.017257171911145494,0.25,0.25,0.006444968782476933,130.1680844411871,0.7806138817079661,0.09772267980570704,0.6814203665139524,0.9541,[],self_dr_tsrmpc,self_a_010,0.09435022168678182,0.0678792578676368,0.0678045355853507,0.003205916650359028,8.929049698249488e-17,1.0599391913459898e-09,1.7399581289379018e-06,75,['solved'],True,True
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,4.905,0.05896153204650444,0.645983455714797,0.141199557474455,0.016295500661036383,0.10349448545229394,0.6444069125953863,1.764379154316753e-15,0.02891463614548669,0.25,7.149874656098038e-16,0.010389324275952514,130.2822899999896,0.6729984443481494,0.09308733854554058,0.7594491045397751,1.0186,[],self_dr_tsrmpc,self_a_007,0.09131064152743879,0.04380142930797778,0.04375305824556949,0.0020579367292459533,5.675935533992383e-17,6.794981101531529e-10,9.520774140181487e-07,75,['solved'],True,True
calm_axis_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,4.91,0.05895749007610338,0.6457772834533564,0.14110170016487208,0.01629564856878383,0.10359973679046759,0.6446062471278213,1.9113189874897214e-15,0.03580422720349025,0.25,7.590166563935078e-16,0.015153275782627228,130.315316121813,0.6730921827233803,0.09335133950955507,0.745148146605581,1.0426,[],self_dr_tsrmpc,self_a_007,0.091094009157607,0.04377454819050196,0.04372629433526225,0.002054812154088887,5.658246446528083e-17,6.837679071491038e-10,9.520774146842825e-07,75,['solved'],True,True
calm_axis_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.325,0.058982871341192906,3.5013686175822784e-05,0.15552970176697795,0.00010787586351942131,0.21219708939332876,4.161096970648718e-05,0.6401774195498402,0.00411441242876851,7.718326706954218e-06,0.25,0.0005868558477991784,129.90491003994657,0.6614154838841391,0.011231446142837944,0.7526376509787589,1.0152,[],self_dr_tsrmpc,self_a_007,0.00015012150950133334,0.00011491228880279818,0.00011491228880279818,2.9232971035478906e-12,1.442472065398337e-19,1.661968069467775e-13,1.348265608436261e-05,50,['solved'],True,False
calm_axis_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.325,0.0589828713411929,3.5013686175822784e-05,0.15552970176697795,0.00010787586351942574,0.2121970893933288,4.161096970586774e-05,0.64017741954984,0.004114412428764084,7.718326706924036e-06,0.25,0.000586855847807587,129.90491003994634,0.6614154838841385,0.011231446142837942,0.803312286547272,1.2069,[],self_dr_tsrmpc,self_a_007,0.0001501215095014153,0.00011491228880282356,0.00011491228880282356,2.923297101634322e-12,1.514945114130563e-19,1.6619677112443827e-13,1.348265608436261e-05,50,['solved'],True,False
calm_axis_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.825,0.027052273284493868,0.020634544739533883,0.0032915595278732936,0.0002565000618041663,0.307289265211037,0.03845400445224649,6.0836651460088874e-15,1.0351090570553896,0.025442153367148734,3.63566771804815e-15,0.25,143.58941527508418,0.04493908949350201,0.0029158536716884387,0.7358488129945856,1.0642,[],self_dr_tsrmpc,self_a_007,0.006879280011833406,0.003246272764605723,0.0032426541149839735,0.00015323561204363874,4.154044667147915e-18,5.606478779285327e-11,6.241691163921814e-09,100,['solved'],True,True
calm_axis_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.825,0.027051990451236057,0.020584600889532324,0.003330326783545735,0.0002559345280044681,0.30735927628226756,0.03753196311041361,5.727978409185488e-15,1.0352053328529571,0.025442153367148827,3.591638527264455e-15,0.25,137.13000354911767,0.0498967142671781,0.0030604320197524237,0.7439558933777592,1.0515,[],self_dr_tsrmpc,self_a_007,0.006691786214416948,0.0032147557471876188,0.003211216753495014,0.00015080277235107972,4.292963631864211e-18,5.908971046644075e-11,6.2411720236354995e-09,100,['solved'],True,True
constant_3_face_diagonal_00,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,4.945,0.10674153575821682,1.173292560683376,0.26928814935191797,0.021521417091009413,0.932933695740747,0.7197795505340842,0.6052590199153624,0.07528269366152701,0.25,0.25,0.026856363702784762,130.52507795763114,0.6344624432607168,0.10577437515356095,0.7564705955851729,1.0535,[],self_dr_tsrmpc,self_a_007,0.12888936206112508,0.0581835864371787,0.05811743584466577,0.002773694563899197,8.366065936658757e-17,5.8566060089812914e-09,7.066643724074062e-07,75,['solved'],True,True
constant_3_face_diagonal_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.675,0.07916684909188575,0.8941631736150648,0.1808642963686113,0.012518146514383856,0.9157021116854421,0.7667449471148845,0.6080513523157756,0.07528269366152701,0.25,0.24999999999999997,0.026856363702784762,130.52507795763114,0.7182778465362285,0.10577437515356095,0.7753296543107039,1.0278,[],self_dr_tsrmpc,self_a_007,0.12888936206112508,0.0581835864371787,0.05811743584466577,0.002773694563899197,8.769331765619857e-17,6.228683079318233e-09,8.511125910160011e-07,75,['solved'],True,True
constant_3_face_diagonal_04,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,4.9750000000000005,0.09540665530778003,1.1914037632902896,0.2391855770683061,0.022306170539960507,1.052024481472999,0.7197795505340842,4.105904576947394e-15,0.997511800099769,0.25,2.742238411081471e-15,0.25,143.03227193361087,0.6724552525093267,0.10577437515356095,0.7869167846730528,1.0128,[],self_dr_tsrmpc,self_a_007,0.12888936206112508,0.0581835864371787,0.05811743584466577,0.002773694563899197,8.366065936658757e-17,5.8566060089812914e-09,2.9983601891048206e-06,175,['solved'],True,True
constant_3_face_diagonal_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,1.9050000000000002,0.06113367990956688,0.8921699699716127,0.17883489468678962,0.011862240538478452,1.0372865879457454,0.7896430427290813,5.6062779109714684e-15,1.0239077653477533,0.24999999998739342,2.6967671575179805e-15,0.25,137.1296330328606,0.807834446307638,0.116685236436492,0.6990143690129114,0.9975,[],self_dr_tsrmpc,self_a_007,0.12888936206112508,0.0645303397896251,0.06448022135583827,0.002773694563899197,8.906551096482581e-17,6.293328163300708e-09,1.7932033414824744e-06,75,['solved'],True,True
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.785,0.08188898954754391,0.9195154714017449,0.2056559125534453,0.009989803079842742,1.124072497754164,0.7197795505340842,0.6182153615670579,0.9975115995602826,0.17903966478454686,0.25,0.25,143.1000821340929,0.5883057373594502,0.10577437515356095,0.7422805497709288,0.9954,[],self_dr_tsrmpc,self_a_007,0.12888936206112508,0.0581835864371787,0.05811743584466577,0.002773694563899197,8.366065936658757e-17,5.8566060089812914e-09,3.941686420899648e-06,175,['solved'],True,True
constant_3_face_diagonal_09,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.6900000000000004,0.08048368971904708,0.9005522791073496,0.20177937125702813,0.008468200138016649,1.1202350318821044,0.7197795505340842,0.5949885949181573,1.00248723823513,0.17903966478454686,0.24999999999999997,0.25,136.6527802601562,0.6819006272368943,0.10577437515356095,0.6908752603082049,0.9928,[],self_dr_tsrmpc,self_a_007,0.12888936206112508,0.0581835864371787,0.05811743584466577,0.002773694563899197,8.366065936658757e-17,5.8566060089812914e-09,4.044739082220694e-06,175,['solved'],True,True
ramp_wind_equilibrium_hold,RAMP_WIND_EQUILIBRIUM_HOLD,ramp,3.0,-1,2401,True,2401,True,0.0,0.02272008125941028,0.32996402744254455,0.043171843518036046,0.023329667294421184,0.24592674176000026,0.25271765703523436,9.912776566646778e-16,0.004971664795202434,0.008082768654834177,2.5618244354756297e-16,0.001068511991445878,129.97818316694136,0.07882619020155886,0.011116885305105205,0.7297986672219908,0.9836,[],self_dr_tsrmpc,self_a_007,0.031192572777896516,0.029305255859731195,0.029302551082060712,0.0003981470677202428,2.934214196197796e-17,5.177719915204599e-09,2.465190328815662e-32,25,['solved'],True,True
calm_face_diagonal_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,4.825,0.07855396723582599,0.608783181338064,0.19786084968865464,0.01530818756932322,0.28321133968315604,0.6182800502413922,0.6063240879700972,0.02737097438876315,0.25,0.25,0.00987843468389115,130.2646390013424,0.6628079415534042,0.08801908364837682,0.676884214910454,0.9336,[],self_dr_tsrmpc,self_a_007,0.08657190923796074,0.041460512608444335,0.04141466844501038,0.0019491904331886435,5.240013967411582e-17,6.450247737617081e-10,9.131454292710117e-07,75,['solved'],True,True
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,3.34,0.05615819468972523,0.510217199626414,0.14184143620786385,0.009123844918337889,0.07778242919068992,0.5865756340407985,1.696528093520636e-15,0.033337333790834284,0.25,7.76523565743234e-16,0.012223495129087776,130.33977343207482,0.6640150276296374,0.08041636083412837,0.9741865889212827,1.2693,[],self_dr_tsrmpc,self_a_019,0.0786411714423566,0.03607740766685164,0.03603747864316018,0.0016969021786713621,4.662289291873079e-17,5.601593649043714e-10,1.5685378992574828e-05,50,['solved'],True,False
calm_axis_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,3.34,0.0561461976769613,0.5098957036854229,0.14175103035195313,0.009122570420800604,0.07795497355214707,0.5867003207772425,1.7587919343664252e-15,0.04005870120773829,0.24999999999999997,7.860689351895218e-16,0.017145543385684928,130.40899254557357,0.6634669031489255,0.0807404189945525,0.9499447730112452,1.2661,[],self_dr_tsrmpc,self_a_019,0.07846421824454003,0.036135415018893065,0.03609549077212335,0.0016981650412140601,4.3425316715487175e-17,5.682452880428501e-10,1.5685378992547072e-05,50,['solved'],True,False
calm_axis_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.61,0.061053675382490735,1.1350604789570803e-05,0.1542839500867626,0.0002232625510851644,0.1308360941476122,1.379628941628811e-05,0.5208286460147429,0.002586586857719215,2.5956436698201025e-06,0.25,0.00037532666916977324,129.89688499442605,0.5455383816743212,0.009090475072699652,0.995598833819242,1.3748,[],self_dr_tsrmpc,self_a_019,9.515146990353466e-05,7.301548678281239e-05,7.30154867828124e-05,4.886462532718174e-13,9.111926339171458e-20,8.40590556361062e-14,1.3872619593235935e-05,25,['solved'],True,False
calm_axis_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.61,0.06105367538249073,1.1350604789570803e-05,0.1542839500867626,0.0002232625510851655,0.1308360941476123,1.3796289416111795e-05,0.5208286460147438,0.0025865868577161044,2.59564366983622e-06,0.25,0.00037532666916822066,129.896884994426,0.545538381674322,0.009090475072699647,0.9897572261557686,1.3503,[],self_dr_tsrmpc,self_a_019,9.515146990355594e-05,7.30154867828263e-05,7.30154867828263e-05,4.88646251735022e-13,9.630430177399956e-20,8.405903212453681e-14,1.3872619593541247e-05,25,['solved'],True,False
calm_axis_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.81,0.026856215662689566,0.010072774036256464,0.002118136493977719,7.045223071878911e-05,0.33884453142045806,0.019512968193495715,6.2373607000014514e-15,1.0960912120934587,0.006757802386454351,3.79958357754297e-15,0.25,144.39668710925983,0.022967882065136135,0.001831984598486156,0.9403738025822574,1.2874,[],self_dr_tsrmpc,self_a_019,0.0027509117107429705,0.0012671583241044282,0.0012657214170668615,6.0328374131909104e-05,1.6013479167070262e-18,2.0661271422249452e-11,4.825540835806663e-07,100,['solved'],True,True
calm_axis_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.81,0.026856344113453848,0.010448204093458967,0.0021208900048102198,7.2617498227295e-05,0.33894756141506804,0.01942355444654842,6.040227577604209e-15,1.0961329481187958,0.006615263257177112,3.790038208096691e-15,0.25,138.07080012811014,0.023333380842009782,0.001935522757205127,1.0023219075385255,1.3101,[],self_dr_tsrmpc,self_a_019,0.003022961874357712,0.0014082745807605175,0.0014066848640354238,6.689535193011358e-05,1.844766562453801e-18,2.7538997160508157e-11,4.829580765863817e-07,100,['solved'],True,True
constant_3_face_diagonal_00,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,3.915,0.1041043639933209,1.0391565390198272,0.25800531174383634,0.012499740449096073,0.8259820073535891,0.6922583065855515,0.4928848762530511,0.08481837844969126,0.25,0.25,0.031848304317347934,130.71714292563462,0.6096080202834915,0.09766821119367548,1.0959211578508954,1.3476,[],self_dr_tsrmpc,self_a_019,0.12453999289449627,0.05559282957389329,0.05552980436994979,0.0026464177045677365,7.332430957459968e-17,5.805603733370595e-09,5.311362771098782e-06,50,['solved'],True,True
constant_3_face_diagonal_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.5549999999999997,0.08238523342601331,0.8322595176644241,0.19394176202519603,0.008009938936829369,0.817637773331588,0.7142682864555729,0.49389606264141217,0.08481837844969126,0.25,0.25,0.031848304317347934,130.71714292563462,0.688173743778001,0.09766821119367548,1.0628318617242813,1.601,[],self_dr_tsrmpc,self_a_019,0.12453999289449627,0.05559282957389329,0.05552980436994979,0.0026464177045677365,7.571467771370033e-17,6.13163361496185e-09,1.0825204788122988e-08,50,['solved'],True,True
constant_3_face_diagonal_04,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,3.965,0.09103054346510027,1.055405523472986,0.22284646002838032,0.01286995705874731,1.0459101847260874,0.6922583065855515,4.242822038780579e-15,1.0562370864870045,0.25,2.8711240117289757e-15,0.25,143.841942855596,0.5933200001800916,0.09766821119367548,1.097434693877551,1.5168,[],self_dr_tsrmpc,self_a_019,0.12453999289449627,0.05559282957389329,0.05552980436994979,0.0026464177045677365,7.332430957459968e-17,5.805603733370595e-09,2.2730192030251395e-06,100,['solved'],True,True
constant_3_face_diagonal_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,1.8449999999999998,0.0637010698510909,0.8333844809886247,0.19263488944933674,0.007481218635406624,1.0432900736311357,0.7280075780419563,5.635977997949369e-15,1.0841736533306858,0.24999999085722086,2.8405223656963814e-15,0.25,138.16595829533105,0.7504931064923028,0.10177449125286508,1.1129044148271552,1.3716,[],self_dr_tsrmpc,self_a_019,0.12453999289449627,0.058496154670715665,0.05845448768228093,0.0026464177045677365,7.730384758013603e-17,6.2191196901028496e-09,1.7991342476375571e-06,100,['solved'],True,True
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.8500000000000005,0.08244079929437746,0.8507417668307528,0.20189374794603698,0.005454422673086112,1.0666526706231205,0.6922583065855515,0.4986222170047212,1.0266562475464804,0.1771650190180835,0.2499999999999993,0.25,143.48698237039903,0.5226272297625674,0.09766821119367548,1.0695558517284465,1.338,[],self_dr_tsrmpc,self_a_019,0.12453999289449627,0.05559282957389329,0.05552980436994979,0.0026464177045677365,7.332430957459968e-17,5.805603733370595e-09,1.873019507214746e-06,100,['solved'],True,True
constant_3_face_diagonal_09,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.7800000000000002,0.08143089049943075,0.8390808533085994,0.19911310076331146,0.004593250328315945,1.0660268630994538,0.6922583065855515,0.48878131044895357,1.0519918062761437,0.1771650190180835,0.24999999999999847,0.25,137.39929711319826,0.554447281615179,0.09766821119367548,1.087344981257809,1.4465,[],self_dr_tsrmpc,self_a_019,0.12453999289449627,0.05559282957389329,0.05552980436994979,0.0026464177045677365,7.332430957459968e-17,5.805603733370595e-09,1.6837276595738082e-06,100,['solved'],True,True
ramp_wind_equilibrium_hold,RAMP_WIND_EQUILIBRIUM_HOLD,ramp,3.0,-1,2401,True,2401,True,0.0,0.02509886441755999,0.3308186943902357,0.047673329451081735,0.025738822997305226,0.2458966570120598,0.25228213181221615,2.12634717871617e-16,0.0055435628234333685,0.00767612154819991,4.238300527707927e-17,0.0012158405201353074,129.98687565104464,0.07639373735033687,0.010522233408748716,0.9860275718450644,1.303,[],self_dr_tsrmpc,self_a_019,0.030886756521256935,0.02912081229182434,0.029118315334570846,0.0003813405461870363,2.95994169927215e-17,5.1750889131908294e-09,0.0,25,['solved'],True,True
calm_face_diagonal_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,3.3550000000000004,0.07815728984406499,0.48069650759817434,0.19746763678376994,0.008557813976310471,0.18664295760690405,0.5599514912024297,0.4931821964917097,0.03139936574239306,0.25,0.25,0.011606167024511095,130.31954294123526,0.6501993229963187,0.07596552797838223,1.0592201582673886,1.4017,[],self_dr_tsrmpc,self_a_019,0.07450999194325543,0.034176894016886845,0.03413907328069384,0.0016074079062053676,4.6480423198803007e-17,5.327073498070277e-10,1.102017346821249e-08,50,['solved'],True,True
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,6.44,0.06099618319695716,0.7224102186907266,0.14092381624955633,0.020765899126667476,0.11685961485217938,0.6736511867284508,1.9289993735610228e-15,0.023155551658514368,0.25,7.748712792862739e-16,0.007521801960399468,130.21706872760504,0.7185378367630122,0.09888798590115919,1.0148922115785088,1.3077,[],self_dr_tsrmpc,self_a_018,0.09753583810857655,0.04643937633196979,0.04638812337451974,0.0021812115653122026,6.457106980846031e-17,7.189076636441949e-10,1.1584860517832585e-06,75,['solved'],True,True
calm_axis_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,6.44,0.06097844510178356,0.7219253364208023,0.1408014142980198,0.020753491163898668,0.11696198024507269,0.6737498153751557,2.0260579895895722e-15,0.033698752421894754,0.24999999999999997,7.731424380900015e-16,0.013579486295010976,130.3271946015285,0.718988022887139,0.09916334753001056,0.9123443148688047,1.2537,[],self_dr_tsrmpc,self_a_018,0.09734941962968416,0.04642681012294401,0.04637564788966452,0.002178986233492795,5.553287951506705e-17,7.242102812384412e-10,1.1584860521995921e-06,75,['solved'],True,True
calm_axis_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.275,0.058019984918440744,1.7508340891867434e-05,0.15702373193389782,0.00039108053708324233,0.3224994022731133,2.0208872406462176e-05,0.7603717022477693,0.005974426615764825,3.6155764981545207e-06,0.25,0.0008205403382799598,129.91558496766118,0.7877969905901353,0.013713755173576326,0.9212688879633485,1.2651,[],self_dr_tsrmpc,self_a_018,0.0002208024389850995,0.00016955030925235867,0.00016955030925235864,1.981032753486708e-12,2.1591802825555156e-19,2.9197001990951317e-13,4.5169328449778945e-07,75,['solved'],True,True
calm_axis_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.275,0.058019984918440744,1.7508340891867434e-05,0.15702373193389782,0.0003910805370832135,0.32249940227311313,2.020887240618701e-05,0.7603717022477683,0.0059744266157649405,3.615576498213498e-06,0.25,0.0008205403382786506,129.91558496766118,0.787796990590134,0.013713755173576323,0.9677354852144938,1.2915,[],self_dr_tsrmpc,self_a_018,0.00022080243898509969,0.00016955030925237474,0.00016955030925237474,1.9810327510549373e-12,2.254679492832769e-19,2.919699686498137e-13,4.5169328527494557e-07,75,['solved'],True,True
calm_axis_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.845,0.02795053151662006,0.006861799492497405,0.013915983093681061,8.613301970636987e-05,0.21274669537130386,0.009350277620794042,5.906666684650067e-15,0.9135555439040774,0.004243571656488759,3.580396196372784e-15,0.25000000000000006,141.97988572854354,0.009758522828213682,0.0011129853210706821,0.8989227821740942,1.2439,[],self_dr_tsrmpc,self_a_018,0.0005113378081301807,0.00020297734728489595,0.00020274256422413183,9.75992636432621e-06,2.8860374339424104e-19,2.816403499110785e-12,8.811239457839903e-06,75,['solved'],True,True
calm_axis_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.845,0.02795033845535125,0.0069455061215494,0.013915668242551247,8.586370379303226e-05,0.21275684964209013,0.009059760375916829,5.686824798215748e-15,0.9135592821283463,0.004243571656488743,3.566141473368386e-15,0.25,134.97325032129055,0.011396717473424507,0.0011905077683290457,0.914582090795502,1.2709,[],self_dr_tsrmpc,self_a_018,0.0006136139395132331,0.00025470482033517925,0.0002544277017357557,1.187813501511397e-05,3.0879796785156733e-19,5.392945695039576e-12,8.811214042503401e-06,75,['solved'],True,True
constant_3_face_diagonal_00,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,6.460000000000001,0.10857892310867397,1.2462068389345755,0.2744417428740213,0.02692165390092847,1.0482948580024756,0.7301032030331096,0.7186000934930459,0.058141491336411416,0.25,0.25,0.02104968460030518,130.45936626277853,0.7428031224504091,0.10661597507128688,0.962871137026239,1.2661,[],self_dr_tsrmpc,self_a_018,0.12984695429010618,0.058739146707295936,0.05867222398131817,0.0028031212937130916,8.409614152279664e-17,5.883817684460358e-09,9.324062826276958e-07,75,['solved'],True,True
constant_3_face_diagonal_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,3.55,0.07824100736353684,0.9279857959591051,0.17600846484924662,0.015511110488323387,1.025118965319629,0.790812466269697,0.7215247114924783,0.058141491336411416,0.25,0.25,0.02104968460030518,130.45936626277853,0.7476250565057304,0.10661597507128688,0.9323233652644732,1.263,[],self_dr_tsrmpc,self_a_018,0.12984695429010618,0.058739146707295936,0.05867222398131817,0.0028031212937130916,8.409614152279664e-17,6.275335460046505e-09,1.3383523476129255e-06,75,['solved'],True,True
constant_3_face_diagonal_04,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,6.51,0.09819722657007636,1.2577926434175328,0.24652830630830774,0.027492410107997526,0.970333782829206,0.7301032030331096,3.900510130678885e-15,0.8728422800606943,0.25,2.6577424254550316e-15,0.25,141.38673793329005,0.6966387600361799,0.10661597507128688,0.9233567680133278,1.3006,[],self_dr_tsrmpc,self_a_018,0.12984695429010618,0.058739146707295936,0.05867222398131817,0.0028031212937130916,8.409614152279664e-17,5.883817684460358e-09,5.478144372128568e-06,150,['solved'],True,True
constant_3_face_diagonal_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,1.9649999999999999,0.061122862921889794,0.9262643320113091,0.1734732928834361,0.014862620508916612,0.9438986220180754,0.7963666612615827,5.553597890347918e-15,0.8845696190189063,0.25,2.6660602747684493e-15,0.25,135.02736034493577,0.8315725272576913,0.11582413101324558,0.9147835901707622,1.2279,[],self_dr_tsrmpc,self_a_018,0.12984695429010618,0.06391059189010949,0.06386119434199758,0.0028031212937130916,8.438011054417324e-17,6.3064545587701135e-09,8.443630488685905e-06,75,['solved'],True,True
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.785,0.08225455875942911,0.9495663555553912,0.20811851686086585,0.012797356861924503,1.1341208024051799,0.7301032030331096,0.7323474693150404,0.8631056121036007,0.1818364916907798,0.25,0.25,141.32571525053027,0.6967478662047238,0.10661597507128688,0.9840044148271553,1.3046,[],self_dr_tsrmpc,self_a_018,0.12984695429010618,0.058739146707295936,0.05867222398131817,0.0028031212937130916,8.409614152279664e-17,5.883817684460358e-09,7.472444930822775e-06,150,['solved'],True,True
